first_name	last_name	gender	matriculation_year	matriculation_number	student_id	date_of_birth	college	class_of	level	level_for_sorting
Denise	Hudson	F	2022	791	2022-791	2004-03-11	STL	2026	So	1
Regina	White	F	2022	792	2022-792	2004-11-19	STM	2026	So	1
Lorraine	Cruz	F	2022	793	2022-793	2004-04-26	STC	2026	So	1
Melissa	Crosby	F	2022	794	2022-794	2004-04-09	STM	2026	So	1
Olivia	Turner	F	2022	795	2022-795	2004-10-10	STL	2026	So	1
Ashley	Gonzalez	F	2022	796	2022-796	2004-06-15	STB	2026	So	1
Yvette	Moses	F	2022	797	2022-797	2004-09-07	STL	2026	So	1
Brandy	Fitzpatrick	F	2022	798	2022-798	2004-04-16	STB	2026	So	1
Cheryl	Krueger	F	2022	799	2022-799	2004-12-07	STL	2026	So	1
Kathy	Riley	F	2022	800	2022-800	2004-03-06	STM	2026	So	1
Elizabeth	Copeland	F	2022	801	2022-801	2004-10-01	STC	2026	So	1
Andrea	Cobb	F	2022	802	2022-802	2004-04-14	STC	2026	So	1
Robyn	Mueller	F	2022	803	2022-803	2004-10-04	STL	2026	So	1
Denise	Nguyen	F	2022	804	2022-804	2004-11-23	STC	2026	So	1
Veronica	Jones	F	2022	805	2022-805	2004-07-05	STL	2026	So	1
Deborah	Moore	F	2022	806	2022-806	2004-11-23	STC	2026	So	1
Hannah	Gallagher	F	2022	807	2022-807	2004-10-27	STC	2026	So	1
Lauren	Stephens	F	2022	808	2022-808	2004-12-04	STL	2026	So	1
Terri	King	F	2022	809	2022-809	2004-10-12	STB	2026	So	1
Alexandria	Scott	F	2022	810	2022-810	2004-03-17	STL	2026	So	1
Stephanie	Wright	F	2022	811	2022-811	2004-09-05	STC	2026	So	1
Alison	Mcdonald	F	2022	812	2022-812	2004-03-06	STB	2026	So	1
Taylor	Duke	F	2022	813	2022-813	2004-08-09	STB	2026	So	1
Rebecca	Garcia	F	2022	814	2022-814	2004-07-25	STB	2026	So	1
Erin	Carpenter	F	2022	815	2022-815	2004-12-13	STC	2026	So	1
Cynthia	Stephenson	F	2022	816	2022-816	2004-07-25	STC	2026	So	1
Amber	Peterson	F	2022	817	2022-817	2004-01-08	STC	2026	So	1
Renee	Carpenter	F	2022	818	2022-818	2004-09-02	STB	2026	So	1
Julie	Cooper	F	2022	819	2022-819	2004-12-24	STM	2026	So	1
Sarah	Walls	F	2022	820	2022-820	2004-02-22	STM	2026	So	1
Ashley	Brown	F	2022	821	2022-821	2004-05-26	STC	2026	So	1
Heather	Butler	F	2022	822	2022-822	2004-06-06	STB	2026	So	1
Michelle	Johnson	F	2022	823	2022-823	2004-05-18	STC	2026	So	1
Debra	Craig	F	2022	824	2022-824	2004-06-17	STB	2026	So	1
Stephanie	Morton	F	2022	825	2022-825	2004-08-03	STM	2026	So	1
Ashley	Mckay	F	2022	826	2022-826	2004-01-12	STM	2026	So	1
Nicole	Miller	F	2022	827	2022-827	2004-05-26	STL	2026	So	1
Angela	Roberts	F	2022	828	2022-828	2004-01-17	STL	2026	So	1
Michelle	Johnson	F	2022	829	2022-829	2004-12-04	STB	2026	So	1
Elizabeth	Brewer	F	2022	830	2022-830	2004-06-18	STB	2026	So	1
Jenna	Ferrell	F	2022	831	2022-831	2004-04-12	STL	2026	So	1
Courtney	Bailey	F	2022	832	2022-832	2004-09-15	STM	2026	So	1
Kristin	Mcdowell	F	2022	833	2022-833	2004-08-03	STB	2026	So	1
April	Hodge	F	2022	834	2022-834	2004-07-07	STM	2026	So	1
Lindsay	Steele	F	2022	835	2022-835	2004-11-26	STC	2026	So	1
Robin	Hart	F	2022	836	2022-836	2004-07-19	STB	2026	So	1
Michele	Wu	F	2022	837	2022-837	2004-08-26	STL	2026	So	1
Haley	Barnes	F	2022	838	2022-838	2004-01-06	STM	2026	So	1
Chelsea	Hancock	F	2022	839	2022-839	2004-06-18	STB	2026	So	1
Carol	Hernandez	F	2022	840	2022-840	2004-03-18	STB	2026	So	1
Rachel	Acevedo	F	2022	841	2022-841	2004-03-02	STC	2026	So	1
Virginia	Mendez	F	2022	842	2022-842	2004-08-05	STL	2026	So	1
Brenda	Thomas	F	2022	843	2022-843	2004-06-18	STC	2026	So	1
Kristi	Richards	F	2022	844	2022-844	2004-05-15	STC	2026	So	1
Stacey	Bender	F	2022	845	2022-845	2004-08-11	STC	2026	So	1
Cindy	Jackson	F	2022	846	2022-846	2004-03-25	STM	2026	So	1
Jessica	Orozco	F	2022	847	2022-847	2004-06-04	STB	2026	So	1
Jessica	Moore	F	2022	848	2022-848	2004-06-03	STB	2026	So	1
Hannah	Frazier	F	2022	849	2022-849	2004-03-01	STC	2026	So	1
Deborah	Avila	F	2022	850	2022-850	2004-05-22	STC	2026	So	1
Nicole	Murphy	F	2022	851	2022-851	2004-02-21	STM	2026	So	1
Lisa	Underwood	F	2022	852	2022-852	2004-08-05	STB	2026	So	1
Lisa	Wells	F	2022	853	2022-853	2004-09-10	STC	2026	So	1
Ashley	Mitchell	F	2022	854	2022-854	2004-04-23	STB	2026	So	1
Jessica	White	F	2022	855	2022-855	2004-05-25	STC	2026	So	1
Anna	Jones	F	2022	856	2022-856	2004-12-26	STM	2026	So	1
Kaylee	Williams	F	2022	857	2022-857	2004-08-11	STC	2026	So	1
Sheila	Chung	F	2022	858	2022-858	2004-06-15	STC	2026	So	1
Sarah	Romero	F	2022	859	2022-859	2004-07-01	STL	2026	So	1
Nicole	Thompson	F	2022	860	2022-860	2004-01-10	STL	2026	So	1
Linda	Parker	F	2022	861	2022-861	2004-02-17	STL	2026	So	1
Kimberly	Wallace	F	2022	862	2022-862	2004-07-20	STC	2026	So	1
Alejandra	Jones	F	2022	863	2022-863	2004-01-28	STC	2026	So	1
Denise	Martinez	F	2022	864	2022-864	2004-04-15	STM	2026	So	1
Kristen	Brady	F	2022	865	2022-865	2004-03-09	STL	2026	So	1
Annette	Vazquez	F	2022	866	2022-866	2004-11-06	STM	2026	So	1
Kimberly	Hawkins	F	2022	867	2022-867	2004-06-10	STL	2026	So	1
Denise	Hernandez	F	2022	868	2022-868	2004-05-27	STC	2026	So	1
Beth	Acevedo	F	2022	869	2022-869	2004-12-04	STM	2026	So	1
Jennifer	Freeman	F	2022	870	2022-870	2004-05-26	STM	2026	So	1
Amanda	Chavez	F	2022	871	2022-871	2004-02-17	STB	2026	So	1
Kathy	Peterson	F	2022	872	2022-872	2004-09-09	STM	2026	So	1
Elizabeth	Price	F	2022	873	2022-873	2004-08-18	STM	2026	So	1
Dana	Walsh	F	2022	874	2022-874	2004-01-01	STM	2026	So	1
Kimberly	Turner	F	2022	875	2022-875	2004-07-13	STL	2026	So	1
Brenda	Romero	F	2022	876	2022-876	2004-08-15	STL	2026	So	1
Heidi	Key	F	2022	877	2022-877	2004-08-09	STB	2026	So	1
Tanya	Bell	F	2022	878	2022-878	2004-11-02	STC	2026	So	1
Krystal	Becker	F	2022	879	2022-879	2004-08-14	STL	2026	So	1
Mary	Nelson	F	2022	880	2022-880	2004-08-07	STM	2026	So	1
Lacey	Gates	F	2022	881	2022-881	2004-11-04	STM	2026	So	1
Ariel	Lucas	F	2022	882	2022-882	2004-07-26	STB	2026	So	1
Margaret	Bradshaw	F	2022	883	2022-883	2004-06-24	STL	2026	So	1
Maria	Sanchez	F	2022	884	2022-884	2004-06-21	STM	2026	So	1
Lisa	Guerrero	F	2022	885	2022-885	2004-04-19	STB	2026	So	1
Erica	Evans	F	2022	886	2022-886	2004-12-19	STL	2026	So	1
Erica	Barajas	F	2022	887	2022-887	2004-08-05	STL	2026	So	1
Sarah	Olson	F	2022	888	2022-888	2004-03-01	STL	2026	So	1
Jeanette	Moore	F	2022	889	2022-889	2004-09-11	STC	2026	So	1
Debra	Hensley	F	2022	890	2022-890	2004-07-02	STB	2026	So	1
Jennifer	Chapman	F	2022	891	2022-891	2004-06-17	STM	2026	So	1
Jean	Krueger	F	2022	892	2022-892	2004-06-28	STB	2026	So	1
Melissa	Thomas	F	2022	893	2022-893	2004-09-25	STB	2026	So	1
Christine	Roman	F	2022	894	2022-894	2004-07-17	STM	2026	So	1
Debra	Juarez	F	2022	895	2022-895	2004-07-18	STM	2026	So	1
Alexis	Le	F	2022	896	2022-896	2004-10-25	STL	2026	So	1
Melanie	Cobb	F	2022	897	2022-897	2004-12-06	STB	2026	So	1
Samantha	Gallagher	F	2022	898	2022-898	2004-11-06	STB	2026	So	1
Linda	White	F	2022	899	2022-899	2004-02-10	STB	2026	So	1
Kayla	Reese	F	2022	900	2022-900	2004-02-18	STL	2026	So	1
Marcia	Jackson	F	2022	901	2022-901	2004-01-13	STM	2026	So	1
Suzanne	Soto	F	2022	902	2022-902	2004-12-13	STL	2026	So	1
Lindsey	Hurst	F	2022	903	2022-903	2004-07-21	STM	2026	So	1
Sarah	Rodriguez	F	2022	904	2022-904	2004-06-25	STM	2026	So	1
Veronica	Williams	F	2022	905	2022-905	2004-12-13	STL	2026	So	1
Brittney	Vega	F	2022	906	2022-906	2004-11-10	STL	2026	So	1
Rebecca	Henderson	F	2022	907	2022-907	2004-09-13	STC	2026	So	1
Jasmine	Torres	F	2022	908	2022-908	2004-12-07	STL	2026	So	1
Faith	Sexton	F	2022	909	2022-909	2004-03-23	STB	2026	So	1
Margaret	Price	F	2022	910	2022-910	2004-08-05	STB	2026	So	1
Karen	Anderson	F	2022	911	2022-911	2004-02-05	STM	2026	So	1
Laura	Walker	F	2022	912	2022-912	2004-04-06	STC	2026	So	1
Lisa	Taylor	F	2022	913	2022-913	2004-08-17	STC	2026	So	1
Kristina	Taylor	F	2022	914	2022-914	2004-12-14	STM	2026	So	1
Susan	Smith	F	2022	915	2022-915	2004-06-15	STL	2026	So	1
Jennifer	Johnson	F	2022	916	2022-916	2004-04-17	STM	2026	So	1
Claudia	Barnes	F	2022	917	2022-917	2004-02-01	STC	2026	So	1
Michelle	Campos	F	2022	918	2022-918	2004-01-26	STL	2026	So	1
Rachel	Coffey	F	2022	919	2022-919	2004-11-01	STM	2026	So	1
Alexis	Black	F	2022	920	2022-920	2004-02-26	STB	2026	So	1
Michelle	Obrien	F	2022	921	2022-921	2004-04-25	STL	2026	So	1
Jennifer	Hamilton	F	2022	922	2022-922	2004-05-18	STB	2026	So	1
Monica	Alvarado	F	2022	923	2022-923	2004-01-13	STB	2026	So	1
April	Padilla	F	2022	924	2022-924	2004-06-24	STB	2026	So	1
Jessica	Wright	F	2022	925	2022-925	2004-09-27	STL	2026	So	1
Colleen	Jackson	F	2022	926	2022-926	2004-11-15	STB	2026	So	1
Kathleen	Stephens	F	2022	927	2022-927	2004-06-19	STM	2026	So	1
Mary	Allen	F	2022	928	2022-928	2004-01-08	STM	2026	So	1
Danielle	Atkins	F	2022	929	2022-929	2004-09-08	STC	2026	So	1
Vanessa	Hill	F	2022	930	2022-930	2004-10-10	STB	2026	So	1
Emily	Cortez	F	2022	931	2022-931	2004-04-11	STL	2026	So	1
Kathleen	Casey	F	2022	932	2022-932	2004-05-17	STB	2026	So	1
Katherine	Reed	F	2022	933	2022-933	2004-06-22	STB	2026	So	1
Wanda	Wilson	F	2022	934	2022-934	2004-04-03	STC	2026	So	1
Janet	Craig	F	2022	935	2022-935	2004-06-03	STB	2026	So	1
Mariah	Melton	F	2022	936	2022-936	2004-07-12	STL	2026	So	1
Michelle	Bowers	F	2022	937	2022-937	2004-07-15	STB	2026	So	1
Veronica	Smith	F	2022	938	2022-938	2004-01-03	STB	2026	So	1
Brittany	Murray	F	2022	939	2022-939	2004-12-19	STC	2026	So	1
Monica	Bray	F	2022	940	2022-940	2004-12-11	STM	2026	So	1
Leslie	Daugherty	F	2022	941	2022-941	2004-09-15	STC	2026	So	1
Lindsey	Whitney	F	2022	942	2022-942	2004-11-06	STM	2026	So	1
Samantha	Vaughan	F	2022	943	2022-943	2004-12-18	STM	2026	So	1
Michelle	Daniels	F	2022	944	2022-944	2004-12-12	STL	2026	So	1
Ashley	Allen	F	2022	945	2022-945	2004-04-06	STL	2026	So	1
Mary	Romero	F	2022	946	2022-946	2004-01-04	STC	2026	So	1
Brenda	Pearson	F	2022	947	2022-947	2004-01-02	STL	2026	So	1
Leslie	Flores	F	2022	948	2022-948	2004-06-25	STL	2026	So	1
Alexandria	Porter	F	2022	949	2022-949	2004-03-28	STB	2026	So	1
Christina	Bartlett	F	2022	950	2022-950	2004-01-28	STB	2026	So	1
Kimberly	Dudley	F	2022	951	2022-951	2004-07-17	STM	2026	So	1
Cindy	Johnson	F	2022	952	2022-952	2004-10-05	STB	2026	So	1
Heather	Washington	F	2022	953	2022-953	2004-12-14	STM	2026	So	1
Jessica	White	F	2022	954	2022-954	2004-11-06	STB	2026	So	1
Karina	Ramos	F	2022	955	2022-955	2004-06-17	STM	2026	So	1
Samantha	Rose	F	2022	956	2022-956	2004-04-18	STM	2026	So	1
Ashley	Henderson	F	2022	957	2022-957	2004-01-04	STM	2026	So	1
Jessica	Mckinney	F	2022	958	2022-958	2004-11-08	STB	2026	So	1
Kimberly	Johnson	F	2022	959	2022-959	2004-09-28	STM	2026	So	1
Victoria	Anderson	F	2022	960	2022-960	2004-12-12	STB	2026	So	1
Tammy	Jenkins	F	2022	961	2022-961	2004-06-15	STB	2026	So	1
Danielle	Murphy	F	2022	962	2022-962	2004-10-04	STB	2026	So	1
Lisa	Bennett	F	2022	963	2022-963	2004-03-02	STM	2026	So	1
Audrey	Cox	F	2022	964	2022-964	2004-07-23	STC	2026	So	1
Jennifer	Garcia	F	2022	965	2022-965	2004-02-13	STB	2026	So	1
Lisa	Wilkins	F	2022	966	2022-966	2004-01-08	STL	2026	So	1
Lisa	Smith	F	2022	967	2022-967	2004-09-21	STL	2026	So	1
Stephanie	Ward	F	2022	968	2022-968	2004-05-19	STB	2026	So	1
Kelly	Ward	F	2022	969	2022-969	2004-04-25	STC	2026	So	1
Susan	Miller	F	2022	970	2022-970	2004-07-26	STL	2026	So	1
Jessica	Cook	F	2022	971	2022-971	2004-12-08	STB	2026	So	1
Dana	Hughes	F	2022	972	2022-972	2004-05-10	STB	2026	So	1
Maria	Lee	F	2022	973	2022-973	2004-09-27	STB	2026	So	1
Cassidy	Lopez	F	2022	974	2022-974	2004-06-13	STL	2026	So	1
Ashley	Nelson	F	2022	975	2022-975	2004-03-07	STB	2026	So	1
Angela	Hess	F	2022	976	2022-976	2004-04-22	STC	2026	So	1
Kim	Martin	F	2022	977	2022-977	2004-11-03	STM	2026	So	1
Laura	George	F	2022	978	2022-978	2004-07-02	STL	2026	So	1
Robin	Martin	F	2022	979	2022-979	2004-01-24	STL	2026	So	1
Monica	Taylor	F	2022	980	2022-980	2004-10-25	STB	2026	So	1
Kristen	Patterson	F	2022	981	2022-981	2004-12-28	STL	2026	So	1
Martha	Peters	F	2022	982	2022-982	2004-04-19	STL	2026	So	1
Tamara	Jenkins	F	2022	983	2022-983	2004-12-25	STC	2026	So	1
Jennifer	Pineda	F	2022	984	2022-984	2004-10-16	STL	2026	So	1
Stephanie	Campbell	F	2022	985	2022-985	2004-06-07	STM	2026	So	1
Melissa	Ramirez	F	2022	986	2022-986	2004-08-19	STL	2026	So	1
Rachel	Baker	F	2022	987	2022-987	2004-02-25	STB	2026	So	1
Ann	Austin	F	2022	988	2022-988	2004-05-07	STB	2026	So	1
Sandra	Johnson	F	2022	989	2022-989	2004-10-21	STL	2026	So	1
Nicole	Pope	F	2022	990	2022-990	2004-04-08	STM	2026	So	1
Mallory	Williams	F	2022	991	2022-991	2004-08-17	STL	2026	So	1
Tiffany	Brown	F	2022	992	2022-992	2004-03-26	STL	2026	So	1
Brittney	Barrett	F	2022	993	2022-993	2004-01-09	STC	2026	So	1
Amber	Simpson	F	2022	994	2022-994	2004-05-19	STC	2026	So	1
Kerry	Mcdaniel	F	2022	995	2022-995	2004-02-15	STM	2026	So	1
Deborah	Parsons	F	2022	996	2022-996	2004-06-22	STL	2026	So	1
Mary	Armstrong	F	2022	997	2022-997	2004-05-16	STM	2026	So	1
Amber	Anderson	F	2022	998	2022-998	2004-08-05	STC	2026	So	1
Jane	Watts	F	2022	999	2022-999	2004-11-07	STC	2026	So	1
Jamie	Santos	F	2022	1000	2022-1000	2004-05-24	STM	2026	So	1
Lisa	Norman	F	2022	1001	2022-1001	2004-03-21	STL	2026	So	1
Michelle	Flynn	F	2022	1002	2022-1002	2004-10-27	STB	2026	So	1
Jessica	Adkins	F	2022	1003	2022-1003	2004-09-27	STB	2026	So	1
Paula	Davis	F	2022	1004	2022-1004	2004-02-25	STL	2026	So	1
Robin	Moore	F	2022	1005	2022-1005	2004-02-16	STB	2026	So	1
Mary	Clements	F	2022	1006	2022-1006	2004-04-07	STL	2026	So	1
Linda	Lawrence	F	2022	1007	2022-1007	2004-07-21	STL	2026	So	1
Colleen	Coleman	F	2022	1008	2022-1008	2004-09-28	STB	2026	So	1
Heather	Kline	F	2022	1009	2022-1009	2004-10-20	STM	2026	So	1
Jodi	Jones	F	2022	1010	2022-1010	2004-03-18	STB	2026	So	1
Deborah	Bond	F	2022	1011	2022-1011	2004-08-04	STM	2026	So	1
Frances	Rose	F	2022	1012	2022-1012	2004-03-04	STC	2026	So	1
Morgan	Campos	F	2022	1013	2022-1013	2004-11-07	STC	2026	So	1
Angelica	Ball	F	2022	1014	2022-1014	2004-03-14	STC	2026	So	1
Emily	Young	F	2022	1015	2022-1015	2004-06-01	STL	2026	So	1
Stephanie	Williams	F	2022	1016	2022-1016	2004-08-01	STB	2026	So	1
Denise	Sellers	F	2022	1017	2022-1017	2004-06-21	STB	2026	So	1
Pamela	Ware	F	2022	1018	2022-1018	2004-10-26	STB	2026	So	1
Briana	Smith	F	2022	1019	2022-1019	2004-04-01	STB	2026	So	1
Mary	Foster	F	2022	1020	2022-1020	2004-11-05	STB	2026	So	1
Erin	Green	F	2022	1021	2022-1021	2004-08-09	STB	2026	So	1
Sarah	Palmer	F	2022	1022	2022-1022	2004-04-27	STM	2026	So	1
Laura	Matthews	F	2022	1023	2022-1023	2004-03-11	STC	2026	So	1
Paige	Martin	F	2022	1024	2022-1024	2004-07-14	STC	2026	So	1
Tammy	Griffin	F	2022	1025	2022-1025	2004-04-09	STC	2026	So	1
Michelle	Mitchell	F	2022	1026	2022-1026	2004-07-05	STB	2026	So	1
Nicole	Ryan	F	2022	1027	2022-1027	2004-07-03	STL	2026	So	1
Gloria	Hall	F	2022	1028	2022-1028	2004-02-12	STM	2026	So	1
Alyssa	Serrano	F	2022	1029	2022-1029	2004-05-02	STL	2026	So	1
Nicole	Huffman	F	2022	1030	2022-1030	2004-12-05	STC	2026	So	1
Caitlyn	Cisneros	F	2022	1031	2022-1031	2004-06-06	STM	2026	So	1
Kimberly	Williams	F	2022	1032	2022-1032	2004-10-03	STM	2026	So	1
Breanna	Blake	F	2022	1033	2022-1033	2004-02-13	STC	2026	So	1
Danielle	Tran	F	2022	1034	2022-1034	2004-02-22	STM	2026	So	1
Lori	Washington	F	2022	1035	2022-1035	2004-04-22	STM	2026	So	1
Jenna	Sparks	F	2022	1036	2022-1036	2004-08-02	STL	2026	So	1
Sabrina	Rodriguez	F	2022	1037	2022-1037	2004-12-13	STC	2026	So	1
Jennifer	Dean	F	2022	1038	2022-1038	2004-02-19	STC	2026	So	1
Jessica	James	F	2022	1039	2022-1039	2004-07-11	STB	2026	So	1
Amy	Baker	F	2022	1040	2022-1040	2004-09-20	STM	2026	So	1
Sandra	Jacobson	F	2022	1041	2022-1041	2004-02-27	STL	2026	So	1
Melissa	Hansen	F	2022	1042	2022-1042	2004-02-18	STL	2026	So	1
Kathryn	Gray	F	2022	1043	2022-1043	2004-06-28	STL	2026	So	1
Margaret	Schneider	F	2022	1044	2022-1044	2004-05-11	STL	2026	So	1
Stacy	Jones	F	2022	1045	2022-1045	2004-11-14	STL	2026	So	1
Rachel	Tyler	F	2022	1046	2022-1046	2004-08-12	STL	2026	So	1
Mary	Mcdonald	F	2022	1047	2022-1047	2004-06-06	STB	2026	So	1
Belinda	Glenn	F	2022	1048	2022-1048	2004-07-08	STB	2026	So	1
Natalie	Bell	F	2022	1049	2022-1049	2004-12-11	STM	2026	So	1
Jamie	Madden	F	2022	1050	2022-1050	2004-09-25	STL	2026	So	1
Rebecca	Burns	F	2022	1051	2022-1051	2004-05-17	STC	2026	So	1
Marie	May	F	2022	1052	2022-1052	2004-05-17	STL	2026	So	1
Elizabeth	Flores	F	2022	1053	2022-1053	2004-01-06	STC	2026	So	1
Megan	Brooks	F	2022	1054	2022-1054	2004-07-09	STB	2026	So	1
Mary	Bullock	F	2022	1055	2022-1055	2004-07-20	STM	2026	So	1
Alyssa	Clark	F	2022	1056	2022-1056	2004-03-26	STM	2026	So	1
Kimberly	Mccarthy	F	2022	1057	2022-1057	2004-05-09	STC	2026	So	1
Melody	Rice	F	2022	1058	2022-1058	2004-12-24	STB	2026	So	1
Cynthia	Knight	F	2022	1059	2022-1059	2004-07-10	STM	2026	So	1
Amanda	Mendoza	F	2022	1060	2022-1060	2004-03-27	STB	2026	So	1
Kathleen	Walker	F	2022	1061	2022-1061	2004-10-12	STC	2026	So	1
Holly	Gallegos	F	2022	1062	2022-1062	2004-01-21	STC	2026	So	1
Sarah	Perez	F	2022	1063	2022-1063	2004-01-14	STL	2026	So	1
Tammie	Williams	F	2022	1064	2022-1064	2004-06-18	STC	2026	So	1
Amanda	Chang	F	2022	1065	2022-1065	2004-10-16	STL	2026	So	1
Cindy	Lawson	F	2022	1066	2022-1066	2004-02-28	STL	2026	So	1
Angela	Richardson	F	2022	1067	2022-1067	2004-03-23	STM	2026	So	1
Vicki	Riley	F	2022	1068	2022-1068	2004-12-25	STB	2026	So	1
Samantha	Ibarra	F	2022	1069	2022-1069	2004-02-11	STB	2026	So	1
Tiffany	Scott	F	2022	1070	2022-1070	2004-05-05	STB	2026	So	1
Rachel	Martin	F	2022	1071	2022-1071	2004-01-12	STM	2026	So	1
Gail	Brooks	F	2022	1072	2022-1072	2004-08-01	STL	2026	So	1
Veronica	Watkins	F	2022	1073	2022-1073	2004-09-09	STB	2026	So	1
Kimberly	Holloway	F	2022	1074	2022-1074	2004-12-01	STM	2026	So	1
Bonnie	Fernandez	F	2022	1075	2022-1075	2004-12-23	STL	2026	So	1
Brittany	Henry	F	2022	1076	2022-1076	2004-10-14	STC	2026	So	1
Jessica	Morton	F	2022	1077	2022-1077	2004-02-15	STM	2026	So	1
Courtney	Collins	F	2022	1078	2022-1078	2004-03-10	STM	2026	So	1
Tracy	Lopez	F	2022	1079	2022-1079	2004-12-22	STM	2026	So	1
Melissa	Sutton	F	2022	1080	2022-1080	2004-10-16	STB	2026	So	1
Julie	Johnston	F	2022	1081	2022-1081	2004-09-27	STB	2026	So	1
Amber	Johnson	F	2022	1082	2022-1082	2004-08-09	STB	2026	So	1
Kimberly	Lopez	F	2022	1083	2022-1083	2004-02-17	STC	2026	So	1
Rhonda	Mcmahon	F	2022	1084	2022-1084	2004-03-19	STC	2026	So	1
Katelyn	Parker	F	2022	1085	2022-1085	2004-11-15	STL	2026	So	1
Margaret	Hoffman	F	2022	1086	2022-1086	2004-04-12	STM	2026	So	1
Teresa	Clements	F	2022	1087	2022-1087	2004-01-11	STB	2026	So	1
Victoria	Warren	F	2022	1088	2022-1088	2004-06-01	STL	2026	So	1
Kimberly	Sanders	F	2022	1089	2022-1089	2004-12-11	STL	2026	So	1
Jennifer	Moore	F	2022	1090	2022-1090	2004-03-10	STB	2026	So	1
Ann	Valenzuela	F	2022	1091	2022-1091	2004-09-16	STL	2026	So	1
Ellen	Mathews	F	2022	1092	2022-1092	2004-07-03	STL	2026	So	1
Elizabeth	Gutierrez	F	2022	1093	2022-1093	2004-03-03	STC	2026	So	1
Elizabeth	Fields	F	2022	1094	2022-1094	2004-05-03	STB	2026	So	1
Brandi	May	F	2022	1095	2022-1095	2004-06-17	STM	2026	So	1
Christina	Wilson	F	2022	1096	2022-1096	2004-06-05	STC	2026	So	1
Amanda	Michael	F	2022	1097	2022-1097	2004-06-26	STB	2026	So	1
Nancy	Stewart	F	2022	1098	2022-1098	2004-08-02	STM	2026	So	1
Carla	Austin	F	2022	1099	2022-1099	2004-06-19	STM	2026	So	1
Kimberly	Mercer	F	2022	1100	2022-1100	2004-10-22	STB	2026	So	1
Rhonda	Rogers	F	2022	1101	2022-1101	2004-02-19	STM	2026	So	1
Tara	Alvarado	F	2022	1102	2022-1102	2004-04-23	STL	2026	So	1
Angel	Pena	F	2022	1103	2022-1103	2004-07-20	STC	2026	So	1
Sarah	Morris	F	2022	1104	2022-1104	2004-10-21	STM	2026	So	1
Victoria	Henson	F	2022	1105	2022-1105	2004-11-07	STB	2026	So	1
Allison	Hawkins	F	2022	1106	2022-1106	2004-04-26	STM	2026	So	1
Crystal	Moore	F	2022	1107	2022-1107	2004-07-13	STL	2026	So	1
Emma	Evans	F	2022	1108	2022-1108	2004-11-18	STM	2026	So	1
Rebecca	Rojas	F	2022	1109	2022-1109	2004-03-27	STL	2026	So	1
Connie	Johnson	F	2022	1110	2022-1110	2004-02-01	STM	2026	So	1
Colleen	White	F	2022	1111	2022-1111	2004-02-25	STM	2026	So	1
Jennifer	Hernandez	F	2022	1112	2022-1112	2004-04-20	STC	2026	So	1
Lisa	Jones	F	2022	1113	2022-1113	2004-01-06	STB	2026	So	1
Donna	Christensen	F	2022	1114	2022-1114	2004-05-03	STB	2026	So	1
Christie	Reynolds	F	2022	1115	2022-1115	2004-03-04	STL	2026	So	1
Cassie	Pearson	F	2022	1116	2022-1116	2004-12-06	STC	2026	So	1
Gwendolyn	Potts	F	2022	1117	2022-1117	2004-05-27	STC	2026	So	1
Karen	Jacobs	F	2022	1118	2022-1118	2004-10-15	STL	2026	So	1
Courtney	Brewer	F	2022	1119	2022-1119	2004-07-24	STM	2026	So	1
Phyllis	Smith	F	2022	1120	2022-1120	2004-12-23	STC	2026	So	1
Meghan	Williams	F	2022	1121	2022-1121	2004-10-01	STL	2026	So	1
Sarah	Nelson	F	2022	1122	2022-1122	2004-11-03	STL	2026	So	1
Tammy	Clark	F	2022	1123	2022-1123	2004-11-22	STM	2026	So	1
Alexandra	Lozano	F	2022	1124	2022-1124	2004-07-01	STB	2026	So	1
Regina	Bryan	F	2022	1125	2022-1125	2004-03-06	STM	2026	So	1
Rebecca	Gross	F	2022	1126	2022-1126	2004-07-09	STM	2026	So	1
Katherine	Duncan	F	2022	1127	2022-1127	2004-02-22	STC	2026	So	1
Jennifer	Gray	F	2022	1128	2022-1128	2004-04-01	STB	2026	So	1
Jessica	Anderson	F	2022	1129	2022-1129	2004-01-09	STL	2026	So	1
Kristen	Allen	F	2022	1130	2022-1130	2004-06-28	STM	2026	So	1
Karen	Taylor	F	2022	1131	2022-1131	2004-02-07	STL	2026	So	1
Sally	Davis	F	2022	1132	2022-1132	2004-01-22	STB	2026	So	1
Elizabeth	Gonzalez	F	2022	1133	2022-1133	2004-10-02	STC	2026	So	1
Katie	Anderson	F	2022	1134	2022-1134	2004-05-19	STL	2026	So	1
Ashley	Howard	F	2022	1135	2022-1135	2004-04-06	STB	2026	So	1
Andrea	Baker	F	2022	1136	2022-1136	2004-10-05	STM	2026	So	1
Anna	Collins	F	2022	1137	2022-1137	2004-06-14	STM	2026	So	1
Stephanie	Brandt	F	2022	1138	2022-1138	2004-11-26	STM	2026	So	1
Tara	Keller	F	2022	1139	2022-1139	2004-06-23	STB	2026	So	1
Christine	Bauer	F	2022	1140	2022-1140	2004-09-12	STC	2026	So	1
Lisa	Richardson	F	2022	1141	2022-1141	2004-02-27	STL	2026	So	1
Regina	Schroeder	F	2022	1142	2022-1142	2004-03-28	STL	2026	So	1
Nicole	Hoffman	F	2022	1143	2022-1143	2004-04-03	STC	2026	So	1
