first_name,last_name,gender,matriculation_year,matriculation_number,student_id,date_of_birth,college,class_of,level,level_for_sorting
Vincent,Noble,M,2021,3002,2021-3002,2003-11-20,STB,2025,Ju,2
Timothy,Brock,M,2021,3003,2021-3003,2003-04-26,STC,2025,Ju,2
Kevin,Jackson,M,2021,3004,2021-3004,2003-02-25,STB,2025,Ju,2
Keith,Smith,M,2021,3005,2021-3005,2003-12-03,STM,2025,Ju,2
William,Melendez,M,2021,3006,2021-3006,2003-06-23,STM,2025,Ju,2
William,Pruitt,M,2021,3007,2021-3007,2003-02-23,STM,2025,Ju,2
Roger,Montoya,M,2021,3008,2021-3008,2003-08-09,STC,2025,Ju,2
Robert,Carter,M,2021,3009,2021-3009,2003-05-28,STC,2025,Ju,2
Brian,Logan,M,2021,3010,2021-3010,2003-09-08,STM,2025,Ju,2
William,Harris,M,2021,3011,2021-3011,2003-05-23,STL,2025,Ju,2
Jerry,Baker,M,2021,3012,2021-3012,2003-05-21,STL,2025,Ju,2
Todd,Peters,M,2021,3013,2021-3013,2003-05-01,STB,2025,Ju,2
Charles,Mccann,M,2021,3014,2021-3014,2003-11-10,STC,2025,Ju,2
Danny,Fitzpatrick,M,2021,3015,2021-3015,2003-11-12,STB,2025,Ju,2
Edward,Holt,M,2021,3016,2021-3016,2003-08-08,STB,2025,Ju,2
Nicholas,Miles,M,2021,3017,2021-3017,2003-05-22,STB,2025,Ju,2
Roger,Coleman,M,2021,3018,2021-3018,2003-10-14,STM,2025,Ju,2
Bill,Gonzalez,M,2021,3019,2021-3019,2003-01-11,STC,2025,Ju,2
James,Johnson,M,2021,3020,2021-3020,2003-01-20,STM,2025,Ju,2
Eric,Taylor,M,2021,3021,2021-3021,2003-09-28,STL,2025,Ju,2
Matthew,Reed,M,2021,3022,2021-3022,2003-05-20,STB,2025,Ju,2
Thomas,Avila,M,2021,3023,2021-3023,2003-07-01,STC,2025,Ju,2
Kevin,Matthews,M,2021,3024,2021-3024,2003-09-08,STM,2025,Ju,2
Andrew,Khan,M,2021,3025,2021-3025,2003-02-04,STC,2025,Ju,2
Andrew,Smith,M,2021,3026,2021-3026,2003-07-07,STC,2025,Ju,2
Kevin,Wallace,M,2021,3027,2021-3027,2003-07-21,STC,2025,Ju,2
Christopher,Kelley,M,2021,3028,2021-3028,2003-12-19,STC,2025,Ju,2
Daniel,Brown,M,2021,3029,2021-3029,2003-09-05,STC,2025,Ju,2
Bradley,Reed,M,2021,3030,2021-3030,2003-05-10,STC,2025,Ju,2
Jonathan,Wright,M,2021,3031,2021-3031,2003-01-25,STC,2025,Ju,2
Larry,Cooper,M,2021,3032,2021-3032,2003-05-10,STC,2025,Ju,2
Michael,Williams,M,2021,3033,2021-3033,2003-10-19,STC,2025,Ju,2
Isaac,King,M,2021,3034,2021-3034,2003-11-28,STL,2025,Ju,2
Evan,Davis,M,2021,3035,2021-3035,2003-03-28,STB,2025,Ju,2
Anthony,Cisneros,M,2021,3036,2021-3036,2003-01-27,STM,2025,Ju,2
Anthony,Becker,M,2021,3037,2021-3037,2003-02-11,STC,2025,Ju,2
Eric,Williams,M,2021,3038,2021-3038,2003-04-10,STB,2025,Ju,2
Brandon,Page,M,2021,3039,2021-3039,2003-01-15,STB,2025,Ju,2
Rodney,Weber,M,2021,3040,2021-3040,2003-02-03,STB,2025,Ju,2
Jonathan,Arnold,M,2021,3041,2021-3041,2003-03-25,STC,2025,Ju,2
Ronald,Reid,M,2021,3042,2021-3042,2003-07-23,STL,2025,Ju,2
Antonio,Smith,M,2021,3043,2021-3043,2003-01-05,STM,2025,Ju,2
Raymond,Coleman,M,2021,3044,2021-3044,2003-03-11,STB,2025,Ju,2
Pedro,Shepard,M,2021,3045,2021-3045,2003-10-27,STC,2025,Ju,2
Michael,Pena,M,2021,3046,2021-3046,2003-08-02,STB,2025,Ju,2
Steven,Kennedy,M,2021,3047,2021-3047,2003-09-23,STB,2025,Ju,2
Derek,Williams,M,2021,3048,2021-3048,2003-06-09,STM,2025,Ju,2
Lonnie,Baker,M,2021,3049,2021-3049,2003-06-12,STC,2025,Ju,2
Steven,Tucker,M,2021,3050,2021-3050,2003-03-19,STM,2025,Ju,2
Spencer,Harrington,M,2021,3051,2021-3051,2003-04-11,STB,2025,Ju,2
Brian,Castro,M,2021,3052,2021-3052,2003-05-02,STL,2025,Ju,2
John,Harris,M,2021,3053,2021-3053,2003-07-06,STB,2025,Ju,2
Albert,Warren,M,2021,3054,2021-3054,2003-04-17,STB,2025,Ju,2
James,Wheeler,M,2021,3055,2021-3055,2003-04-19,STC,2025,Ju,2
Sean,Diaz,M,2021,3056,2021-3056,2003-09-18,STB,2025,Ju,2
Mark,Smith,M,2021,3057,2021-3057,2003-07-23,STC,2025,Ju,2
Matthew,Sims,M,2021,3058,2021-3058,2003-02-25,STL,2025,Ju,2
Anthony,Wade,M,2021,3059,2021-3059,2003-10-17,STC,2025,Ju,2
Brian,Williams,M,2021,3060,2021-3060,2003-04-15,STB,2025,Ju,2
Jonathan,Ramirez,M,2021,3061,2021-3061,2003-08-21,STM,2025,Ju,2
Kyle,Lopez,M,2021,3062,2021-3062,2003-06-04,STL,2025,Ju,2
James,Church,M,2021,3063,2021-3063,2003-03-18,STL,2025,Ju,2
Richard,Johnson,M,2021,3064,2021-3064,2003-06-08,STL,2025,Ju,2
Thomas,Brown,M,2021,3065,2021-3065,2003-04-04,STB,2025,Ju,2
Brian,Adams,M,2021,3066,2021-3066,2003-06-04,STB,2025,Ju,2
Scott,Velasquez,M,2021,3067,2021-3067,2003-11-12,STM,2025,Ju,2
Dennis,Lambert,M,2021,3068,2021-3068,2003-09-18,STC,2025,Ju,2
Michael,Barnes,M,2021,3069,2021-3069,2003-11-15,STC,2025,Ju,2
Louis,Sanders,M,2021,3070,2021-3070,2003-06-03,STC,2025,Ju,2
Michael,Buchanan,M,2021,3071,2021-3071,2003-03-15,STL,2025,Ju,2
Kyle,Henry,M,2021,3072,2021-3072,2003-07-05,STC,2025,Ju,2
Kevin,Mccormick,M,2021,3073,2021-3073,2003-08-25,STC,2025,Ju,2
Arthur,Gomez,M,2021,3074,2021-3074,2003-01-02,STM,2025,Ju,2
David,Glover,M,2021,3075,2021-3075,2003-01-19,STM,2025,Ju,2
Paul,Holland,M,2021,3076,2021-3076,2003-12-10,STL,2025,Ju,2
Matthew,Flores,M,2021,3077,2021-3077,2003-07-01,STL,2025,Ju,2
Brett,Kirk,M,2021,3078,2021-3078,2003-04-14,STC,2025,Ju,2
Joseph,Shea,M,2021,3079,2021-3079,2003-05-20,STB,2025,Ju,2
James,Simpson,M,2021,3080,2021-3080,2003-09-28,STM,2025,Ju,2
Michael,Reyes,M,2021,3081,2021-3081,2003-06-11,STM,2025,Ju,2
Brian,Patton,M,2021,3082,2021-3082,2003-10-26,STB,2025,Ju,2
Jason,Benitez,M,2021,3083,2021-3083,2003-04-10,STM,2025,Ju,2
Michael,Lee,M,2021,3084,2021-3084,2003-10-26,STC,2025,Ju,2
Troy,Hernandez,M,2021,3085,2021-3085,2003-10-26,STB,2025,Ju,2
Paul,Gonzalez,M,2021,3086,2021-3086,2003-04-16,STM,2025,Ju,2
Jason,Miller,M,2021,3087,2021-3087,2003-07-01,STB,2025,Ju,2
Jose,Chavez,M,2021,3088,2021-3088,2003-03-26,STM,2025,Ju,2
William,Long,M,2021,3089,2021-3089,2003-10-22,STC,2025,Ju,2
Christopher,Baker,M,2021,3090,2021-3090,2003-01-27,STC,2025,Ju,2
Keith,Tucker,M,2021,3091,2021-3091,2003-05-14,STM,2025,Ju,2
John,Adams,M,2021,3092,2021-3092,2003-02-21,STM,2025,Ju,2
Brian,Allen,M,2021,3093,2021-3093,2003-03-11,STL,2025,Ju,2
Hector,Underwood,M,2021,3094,2021-3094,2003-06-28,STL,2025,Ju,2
Paul,Lloyd,M,2021,3095,2021-3095,2003-03-14,STL,2025,Ju,2
Daniel,Green,M,2021,3096,2021-3096,2003-01-16,STB,2025,Ju,2
Adam,Pearson,M,2021,3097,2021-3097,2003-01-27,STC,2025,Ju,2
Stephen,Patterson,M,2021,3098,2021-3098,2003-03-25,STB,2025,Ju,2
Timothy,Hayes,M,2021,3099,2021-3099,2003-04-18,STM,2025,Ju,2
Dylan,Lewis,M,2021,3100,2021-3100,2003-11-13,STC,2025,Ju,2
Christopher,Obrien,M,2021,3101,2021-3101,2003-11-28,STM,2025,Ju,2
Daniel,Sheppard,M,2021,3102,2021-3102,2003-11-15,STB,2025,Ju,2
Paul,Diaz,M,2021,3103,2021-3103,2003-01-06,STB,2025,Ju,2
Craig,Evans,M,2021,3104,2021-3104,2003-12-16,STL,2025,Ju,2
James,Santana,M,2021,3105,2021-3105,2003-02-17,STC,2025,Ju,2
Donald,White,M,2021,3106,2021-3106,2003-03-26,STM,2025,Ju,2
Christopher,Porter,M,2021,3107,2021-3107,2003-08-27,STB,2025,Ju,2
Isaac,Bennett,M,2021,3108,2021-3108,2003-05-27,STC,2025,Ju,2
James,Sanders,M,2021,3109,2021-3109,2003-02-23,STC,2025,Ju,2
Jermaine,Robinson,M,2021,3110,2021-3110,2003-03-04,STL,2025,Ju,2
James,Howard,M,2021,3111,2021-3111,2003-01-22,STB,2025,Ju,2
David,Schaefer,M,2021,3112,2021-3112,2003-10-13,STL,2025,Ju,2
Patrick,Kennedy,M,2021,3113,2021-3113,2003-01-17,STM,2025,Ju,2
Taylor,Salas,M,2021,3114,2021-3114,2003-06-17,STL,2025,Ju,2
Dalton,Boone,M,2021,3115,2021-3115,2003-12-14,STM,2025,Ju,2
Alexander,Hawkins,M,2021,3116,2021-3116,2003-05-28,STL,2025,Ju,2
Anthony,Bush,M,2021,3117,2021-3117,2003-08-12,STC,2025,Ju,2
Charles,Black,M,2021,3118,2021-3118,2003-11-04,STL,2025,Ju,2
Todd,Turner,M,2021,3119,2021-3119,2003-10-04,STL,2025,Ju,2
Brian,Rios,M,2021,3120,2021-3120,2003-12-13,STB,2025,Ju,2
Walter,Cooper,M,2021,3121,2021-3121,2003-04-15,STC,2025,Ju,2
Adrian,Henderson,M,2021,3122,2021-3122,2003-10-07,STB,2025,Ju,2
Alex,Daniel,M,2021,3123,2021-3123,2003-11-13,STM,2025,Ju,2
Gregory,Ruiz,M,2021,3124,2021-3124,2003-11-09,STB,2025,Ju,2
Alan,Bruce,M,2021,3125,2021-3125,2003-01-22,STC,2025,Ju,2
Shawn,Olson,M,2021,3126,2021-3126,2003-08-05,STL,2025,Ju,2
Jonathan,Coleman,M,2021,3127,2021-3127,2003-09-28,STM,2025,Ju,2
Benjamin,Hartman,M,2021,3128,2021-3128,2003-11-20,STC,2025,Ju,2
John,Lopez,M,2021,3129,2021-3129,2003-07-05,STB,2025,Ju,2
William,Harper,M,2021,3130,2021-3130,2003-06-25,STM,2025,Ju,2
Randy,Chung,M,2021,3131,2021-3131,2003-11-15,STM,2025,Ju,2
Thomas,Hardy,M,2021,3132,2021-3132,2003-12-12,STL,2025,Ju,2
Michael,George,M,2021,3133,2021-3133,2003-05-11,STM,2025,Ju,2
Corey,Johnson,M,2021,3134,2021-3134,2003-07-25,STM,2025,Ju,2
Noah,Thomas,M,2021,3135,2021-3135,2003-05-07,STC,2025,Ju,2
David,Moore,M,2021,3136,2021-3136,2003-03-14,STB,2025,Ju,2
Daniel,Davies,M,2021,3137,2021-3137,2003-12-22,STB,2025,Ju,2
Daniel,Whitney,M,2021,3138,2021-3138,2003-12-27,STL,2025,Ju,2
Christopher,Christensen,M,2021,3139,2021-3139,2003-04-15,STM,2025,Ju,2
Gabriel,Molina,M,2021,3140,2021-3140,2003-07-28,STM,2025,Ju,2
James,Gomez,M,2021,3141,2021-3141,2003-04-13,STB,2025,Ju,2
Troy,Mcmahon,M,2021,3142,2021-3142,2003-09-24,STL,2025,Ju,2
Riley,Davis,M,2021,3143,2021-3143,2003-05-09,STM,2025,Ju,2
Michael,Thomas,M,2021,3144,2021-3144,2003-06-22,STL,2025,Ju,2
Steve,Shaffer,M,2021,3145,2021-3145,2003-01-13,STM,2025,Ju,2
Robert,Wilcox,M,2021,3146,2021-3146,2003-08-01,STB,2025,Ju,2
Gary,Schwartz,M,2021,3147,2021-3147,2003-01-04,STM,2025,Ju,2
Randall,Orozco,M,2021,3148,2021-3148,2003-05-25,STM,2025,Ju,2
Marc,Willis,M,2021,3149,2021-3149,2003-02-03,STB,2025,Ju,2
Christopher,Johnson,M,2021,3150,2021-3150,2003-09-19,STM,2025,Ju,2
Jacob,Lynch,M,2021,3151,2021-3151,2003-09-15,STC,2025,Ju,2
Russell,Mcguire,M,2021,3152,2021-3152,2003-06-24,STL,2025,Ju,2
Andrew,Reed,M,2021,3153,2021-3153,2003-02-21,STM,2025,Ju,2
David,Alvarado,M,2021,3154,2021-3154,2003-10-25,STB,2025,Ju,2
Matthew,Stevenson,M,2021,3155,2021-3155,2003-04-28,STM,2025,Ju,2
Paul,Lopez,M,2021,3156,2021-3156,2003-02-13,STC,2025,Ju,2
James,Parsons,M,2021,3157,2021-3157,2003-08-12,STM,2025,Ju,2
Connor,Mendoza,M,2021,3158,2021-3158,2003-10-25,STC,2025,Ju,2
Derrick,Pennington,M,2021,3159,2021-3159,2003-04-02,STC,2025,Ju,2
Adam,Franklin,M,2021,3160,2021-3160,2003-07-17,STL,2025,Ju,2
Leroy,Davis,M,2021,3161,2021-3161,2003-01-05,STC,2025,Ju,2
Timothy,Flores,M,2021,3162,2021-3162,2003-01-28,STL,2025,Ju,2
John,Huber,M,2021,3163,2021-3163,2003-06-22,STC,2025,Ju,2
Dylan,Rose,M,2021,3164,2021-3164,2003-04-25,STC,2025,Ju,2
Michael,Jackson,M,2021,3165,2021-3165,2003-12-18,STM,2025,Ju,2
Eric,Gates,M,2021,3166,2021-3166,2003-11-20,STC,2025,Ju,2
Keith,Duran,M,2021,3167,2021-3167,2003-11-03,STL,2025,Ju,2
Benjamin,Ruiz,M,2021,3168,2021-3168,2003-03-04,STM,2025,Ju,2
Scott,Cox,M,2021,3169,2021-3169,2003-05-13,STB,2025,Ju,2
John,Morris,M,2021,3170,2021-3170,2003-12-24,STC,2025,Ju,2
Jerome,Wood,M,2021,3171,2021-3171,2003-12-28,STB,2025,Ju,2
Christopher,Diaz,M,2021,3172,2021-3172,2003-06-08,STM,2025,Ju,2
Jake,Lopez,M,2021,3173,2021-3173,2003-06-03,STC,2025,Ju,2
Robert,Castro,M,2021,3174,2021-3174,2003-12-24,STC,2025,Ju,2
Jesse,Simpson,M,2021,3175,2021-3175,2003-12-21,STM,2025,Ju,2
Tanner,Campbell,M,2021,3176,2021-3176,2003-10-12,STC,2025,Ju,2
David,Martin,M,2021,3177,2021-3177,2003-12-09,STM,2025,Ju,2
Brian,Nielsen,M,2021,3178,2021-3178,2003-01-20,STM,2025,Ju,2
Troy,Schwartz,M,2021,3179,2021-3179,2003-06-05,STL,2025,Ju,2
Zachary,Mueller,M,2021,3180,2021-3180,2003-10-24,STL,2025,Ju,2
Benjamin,Ramirez,M,2021,3181,2021-3181,2003-12-17,STM,2025,Ju,2
David,Pierce,M,2021,3182,2021-3182,2003-03-28,STC,2025,Ju,2
Robert,Marshall,M,2021,3183,2021-3183,2003-09-09,STL,2025,Ju,2
Aaron,Vazquez,M,2021,3184,2021-3184,2003-04-24,STL,2025,Ju,2
Michael,Vasquez,M,2021,3185,2021-3185,2003-04-16,STM,2025,Ju,2
Kevin,Cunningham,M,2021,3186,2021-3186,2003-04-17,STB,2025,Ju,2
Tony,Campbell,M,2021,3187,2021-3187,2003-02-18,STC,2025,Ju,2
Kevin,Wall,M,2021,3188,2021-3188,2003-10-15,STM,2025,Ju,2
Gregory,Reeves,M,2021,3189,2021-3189,2003-12-24,STM,2025,Ju,2
James,Jones,M,2021,3190,2021-3190,2003-11-11,STC,2025,Ju,2
David,Baker,M,2021,3191,2021-3191,2003-04-20,STL,2025,Ju,2
Kyle,Smith,M,2021,3192,2021-3192,2003-03-12,STB,2025,Ju,2
Carlos,Rodriguez,M,2021,3193,2021-3193,2003-07-19,STM,2025,Ju,2
Steven,Lynn,M,2021,3194,2021-3194,2003-02-21,STM,2025,Ju,2
Sean,Carter,M,2021,3195,2021-3195,2003-05-09,STB,2025,Ju,2
Richard,Kemp,M,2021,3196,2021-3196,2003-12-01,STC,2025,Ju,2
Michael,Acosta,M,2021,3197,2021-3197,2003-09-04,STC,2025,Ju,2
Peter,Vang,M,2021,3198,2021-3198,2003-03-03,STB,2025,Ju,2
Robert,Whitaker,M,2021,3199,2021-3199,2003-05-10,STM,2025,Ju,2
Isaac,White,M,2021,3200,2021-3200,2003-07-05,STB,2025,Ju,2
Joseph,Anderson,M,2021,3201,2021-3201,2003-12-05,STM,2025,Ju,2
Nicholas,Jones,M,2021,3202,2021-3202,2003-11-19,STL,2025,Ju,2
Charles,Jones,M,2021,3203,2021-3203,2003-10-08,STB,2025,Ju,2
Justin,Hardin,M,2021,3204,2021-3204,2003-05-20,STL,2025,Ju,2
Allen,Anderson,M,2021,3205,2021-3205,2003-03-05,STC,2025,Ju,2
Robert,Jones,M,2021,3206,2021-3206,2003-07-09,STM,2025,Ju,2
Thomas,Lee,M,2021,3207,2021-3207,2003-06-21,STC,2025,Ju,2
Leonard,Anderson,M,2021,3208,2021-3208,2003-09-25,STC,2025,Ju,2
Kyle,Allen,M,2021,3209,2021-3209,2003-04-17,STB,2025,Ju,2
Peter,Soto,M,2021,3210,2021-3210,2003-04-27,STC,2025,Ju,2
Nicholas,Oconnor,M,2021,3211,2021-3211,2003-08-06,STB,2025,Ju,2
Mark,Duncan,M,2021,3212,2021-3212,2003-06-26,STL,2025,Ju,2
Wesley,Perez,M,2021,3213,2021-3213,2003-10-21,STB,2025,Ju,2
Anthony,Jordan,M,2021,3214,2021-3214,2003-04-11,STL,2025,Ju,2
William,Peterson,M,2021,3215,2021-3215,2003-02-05,STB,2025,Ju,2
Matthew,Stewart,M,2021,3216,2021-3216,2003-06-15,STB,2025,Ju,2
Anthony,Wilson,M,2021,3217,2021-3217,2003-03-17,STL,2025,Ju,2
Jesse,Mcfarland,M,2021,3218,2021-3218,2003-10-28,STL,2025,Ju,2
Corey,Cooper,M,2021,3219,2021-3219,2003-01-09,STC,2025,Ju,2
James,Santos,M,2021,3220,2021-3220,2003-03-25,STB,2025,Ju,2
Jordan,Chaney,M,2021,3221,2021-3221,2003-09-20,STB,2025,Ju,2
Kevin,Brown,M,2021,3222,2021-3222,2003-02-11,STB,2025,Ju,2
Brian,Thompson,M,2021,3223,2021-3223,2003-11-13,STB,2025,Ju,2
Eric,Graham,M,2021,3224,2021-3224,2003-10-01,STB,2025,Ju,2
Christopher,Potter,M,2021,3225,2021-3225,2003-08-22,STL,2025,Ju,2
Kristopher,Vasquez,M,2021,3226,2021-3226,2003-06-10,STC,2025,Ju,2
Robert,Brown,M,2021,3227,2021-3227,2003-11-17,STB,2025,Ju,2
Justin,Edwards,M,2021,3228,2021-3228,2003-12-19,STC,2025,Ju,2
Jerry,Harrison,M,2021,3229,2021-3229,2003-07-25,STB,2025,Ju,2
Chad,Wright,M,2021,3230,2021-3230,2003-12-01,STM,2025,Ju,2
Jonathan,Walter,M,2021,3231,2021-3231,2003-05-20,STC,2025,Ju,2
Evan,Stephenson,M,2021,3232,2021-3232,2003-10-18,STB,2025,Ju,2
Steven,Gray,M,2021,3233,2021-3233,2003-11-04,STL,2025,Ju,2
Scott,Bennett,M,2021,3234,2021-3234,2003-05-17,STL,2025,Ju,2
Bryan,Medina,M,2021,3235,2021-3235,2003-10-16,STL,2025,Ju,2
Nathan,Woodward,M,2021,3236,2021-3236,2003-11-07,STM,2025,Ju,2
Charles,Ross,M,2021,3237,2021-3237,2003-11-06,STC,2025,Ju,2
Matthew,Luna,M,2021,3238,2021-3238,2003-02-24,STM,2025,Ju,2
Jonathan,Rogers,M,2021,3239,2021-3239,2003-03-27,STM,2025,Ju,2
Nathan,Ellis,M,2021,3240,2021-3240,2003-04-04,STB,2025,Ju,2
Mark,Ray,M,2021,3241,2021-3241,2003-09-20,STM,2025,Ju,2
Shawn,Klein,M,2021,3242,2021-3242,2003-08-03,STC,2025,Ju,2
James,Mata,M,2021,3243,2021-3243,2003-04-28,STM,2025,Ju,2
Anthony,Bryant,M,2021,3244,2021-3244,2003-10-07,STM,2025,Ju,2
Matthew,Buck,M,2021,3245,2021-3245,2003-07-06,STC,2025,Ju,2
Timothy,Buckley,M,2021,3246,2021-3246,2003-11-27,STB,2025,Ju,2
Austin,Jordan,M,2021,3247,2021-3247,2003-01-08,STB,2025,Ju,2
John,Miller,M,2021,3248,2021-3248,2003-10-22,STB,2025,Ju,2
Matthew,Terry,M,2021,3249,2021-3249,2003-08-06,STB,2025,Ju,2
Scott,Powell,M,2021,3250,2021-3250,2003-09-18,STC,2025,Ju,2
Thomas,Jones,M,2021,3251,2021-3251,2003-06-23,STM,2025,Ju,2
Christopher,Howard,M,2021,3252,2021-3252,2003-01-23,STM,2025,Ju,2
David,Adams,M,2021,3253,2021-3253,2003-10-04,STB,2025,Ju,2
Chad,Jones,M,2021,3254,2021-3254,2003-08-05,STL,2025,Ju,2
James,Smith,M,2021,3255,2021-3255,2003-11-28,STL,2025,Ju,2
James,Leonard,M,2021,3256,2021-3256,2003-06-07,STM,2025,Ju,2
Oscar,Taylor,M,2021,3257,2021-3257,2003-05-14,STL,2025,Ju,2
Andre,Ritter,M,2021,3258,2021-3258,2003-07-06,STL,2025,Ju,2
Gregory,Chapman,M,2021,3259,2021-3259,2003-03-04,STC,2025,Ju,2
Curtis,Dunlap,M,2021,3260,2021-3260,2003-02-26,STC,2025,Ju,2
Timothy,Mann,M,2021,3261,2021-3261,2003-12-19,STM,2025,Ju,2
Gabriel,Gonzales,M,2021,3262,2021-3262,2003-09-25,STL,2025,Ju,2
Gregory,Johnson,M,2021,3263,2021-3263,2003-06-28,STC,2025,Ju,2
Juan,Miller,M,2021,3264,2021-3264,2003-04-12,STB,2025,Ju,2
Anthony,Phillips,M,2021,3265,2021-3265,2003-04-25,STC,2025,Ju,2
Robert,Logan,M,2021,3266,2021-3266,2003-11-11,STM,2025,Ju,2
Alexander,Park,M,2021,3267,2021-3267,2003-06-19,STB,2025,Ju,2
Joshua,Escobar,M,2021,3268,2021-3268,2003-09-17,STB,2025,Ju,2
Brett,Hernandez,M,2021,3269,2021-3269,2003-08-17,STC,2025,Ju,2
Matthew,Manning,M,2021,3270,2021-3270,2003-08-22,STM,2025,Ju,2
Joseph,Brennan,M,2021,3271,2021-3271,2003-08-08,STM,2025,Ju,2
Ian,Spence,M,2021,3272,2021-3272,2003-11-22,STC,2025,Ju,2
Rodney,Crawford,M,2021,3273,2021-3273,2003-12-21,STL,2025,Ju,2
Richard,Ramsey,M,2021,3274,2021-3274,2003-08-05,STB,2025,Ju,2
James,Cunningham,M,2021,3275,2021-3275,2003-10-20,STL,2025,Ju,2
Robert,Davis,M,2021,3276,2021-3276,2003-10-04,STM,2025,Ju,2
Elijah,Aguirre,M,2021,3277,2021-3277,2003-03-16,STB,2025,Ju,2
Joseph,Anderson,M,2021,3278,2021-3278,2003-07-08,STB,2025,Ju,2
Anthony,Moore,M,2021,3279,2021-3279,2003-06-22,STL,2025,Ju,2
Anthony,Guerrero,M,2021,3280,2021-3280,2003-06-10,STM,2025,Ju,2
Chris,Cohen,M,2021,3281,2021-3281,2003-09-05,STC,2025,Ju,2
Scott,Mendoza,M,2021,3282,2021-3282,2003-06-22,STB,2025,Ju,2
Joshua,Macdonald,M,2021,3283,2021-3283,2003-08-23,STM,2025,Ju,2
Anthony,Page,M,2021,3284,2021-3284,2003-01-20,STB,2025,Ju,2
Jacob,Marks,M,2021,3285,2021-3285,2003-01-14,STM,2025,Ju,2
Joseph,Bush,M,2021,3286,2021-3286,2003-09-14,STM,2025,Ju,2
Matthew,Delgado,M,2021,3287,2021-3287,2003-01-20,STC,2025,Ju,2
Clinton,Erickson,M,2021,3288,2021-3288,2003-09-26,STL,2025,Ju,2
Billy,Hernandez,M,2021,3289,2021-3289,2003-06-02,STM,2025,Ju,2
James,Yu,M,2021,3290,2021-3290,2003-09-01,STM,2025,Ju,2
Bryan,Case,M,2021,3291,2021-3291,2003-01-06,STM,2025,Ju,2
Anthony,Miles,M,2021,3292,2021-3292,2003-12-07,STM,2025,Ju,2
Richard,Wilson,M,2021,3293,2021-3293,2003-05-23,STC,2025,Ju,2
Richard,Moore,M,2021,3294,2021-3294,2003-11-19,STC,2025,Ju,2
Tyler,Salazar,M,2021,3295,2021-3295,2003-07-20,STB,2025,Ju,2
Ricardo,Fox,M,2021,3296,2021-3296,2003-09-14,STM,2025,Ju,2
Christian,Chapman,M,2021,3297,2021-3297,2003-11-06,STB,2025,Ju,2
Steve,Wyatt,M,2021,3298,2021-3298,2003-01-19,STM,2025,Ju,2
Steven,Williams,M,2021,3299,2021-3299,2003-03-26,STL,2025,Ju,2
Jeffery,Sanders,M,2021,3300,2021-3300,2003-09-19,STL,2025,Ju,2
Larry,Watts,M,2021,3301,2021-3301,2003-11-22,STL,2025,Ju,2
James,Wilson,M,2021,3302,2021-3302,2003-10-20,STL,2025,Ju,2
James,Davenport,M,2021,3303,2021-3303,2003-07-03,STL,2025,Ju,2
George,Rocha,M,2021,3304,2021-3304,2003-05-03,STB,2025,Ju,2
William,Carney,M,2021,3305,2021-3305,2003-03-03,STM,2025,Ju,2
Robert,Clark,M,2021,3306,2021-3306,2003-06-26,STM,2025,Ju,2
Nicholas,Henry,M,2021,3307,2021-3307,2003-01-14,STC,2025,Ju,2
Jonathan,Webb,M,2021,3308,2021-3308,2003-03-07,STC,2025,Ju,2
Adam,Roth,M,2021,3309,2021-3309,2003-01-16,STB,2025,Ju,2
Cody,Rodriguez,M,2021,3310,2021-3310,2003-10-10,STL,2025,Ju,2
Robert,Harris,M,2021,3311,2021-3311,2003-10-24,STC,2025,Ju,2
Donald,Crawford,M,2021,3312,2021-3312,2003-03-04,STM,2025,Ju,2
Francisco,Martinez,M,2021,3313,2021-3313,2003-10-08,STL,2025,Ju,2
Dan,Thomas,M,2021,3314,2021-3314,2003-05-19,STB,2025,Ju,2
Sean,Wu,M,2021,3315,2021-3315,2003-05-03,STM,2025,Ju,2
Tyler,Fletcher,M,2021,3316,2021-3316,2003-04-06,STL,2025,Ju,2
Edward,Ewing,M,2021,3317,2021-3317,2003-04-07,STL,2025,Ju,2
Corey,Sloan,M,2021,3318,2021-3318,2003-12-18,STB,2025,Ju,2
Terry,Taylor,M,2021,3319,2021-3319,2003-07-27,STB,2025,Ju,2
Alexander,Little,M,2021,3320,2021-3320,2003-04-04,STC,2025,Ju,2
Marc,Brown,M,2021,3321,2021-3321,2003-10-14,STM,2025,Ju,2
Daniel,Hernandez,M,2021,3322,2021-3322,2003-02-08,STB,2025,Ju,2
Anthony,Wiggins,M,2021,3323,2021-3323,2003-09-24,STL,2025,Ju,2
Jesse,Franklin,M,2021,3324,2021-3324,2003-04-25,STB,2025,Ju,2
Dalton,Taylor,M,2021,3325,2021-3325,2003-09-09,STC,2025,Ju,2
Joshua,Cobb,M,2021,3326,2021-3326,2003-10-25,STL,2025,Ju,2
Kenneth,Hernandez,M,2021,3327,2021-3327,2003-02-06,STB,2025,Ju,2
Derek,Jackson,M,2021,3328,2021-3328,2003-04-16,STM,2025,Ju,2
Thomas,Obrien,M,2021,3329,2021-3329,2003-09-22,STL,2025,Ju,2
Ernest,Nelson,M,2021,3330,2021-3330,2003-09-17,STB,2025,Ju,2
Billy,Fritz,M,2021,3331,2021-3331,2003-04-27,STC,2025,Ju,2
Michael,Chen,M,2021,3332,2021-3332,2003-01-03,STL,2025,Ju,2
Jorge,Perkins,M,2021,3333,2021-3333,2003-03-28,STL,2025,Ju,2
